trial,AlienRatio,Dimension,distortMode,i,j,charID,scale,rotate,alien,0,1,2,3,4,5,6,7
27,0.3076137713929358,1,Composite,0,7,138,0.644570001672923,0.9605232900795699,1,29653.100000000093,,,,,,,
27,0.3076137713929358,1,Composite,0,8,364,0.7940489968890511,0.6376630467365367,0,,,,,,,,
27,0.3076137713929358,1,Composite,0,9,364,0.6278254824047971,0.0568792751492726,0,,,,,,,,
27,0.3076137713929358,1,Composite,0,10,106,0.6941822060198332,0.7620423593419976,1,,,,,,,,
27,0.3076137713929358,1,Composite,0,11,53,0.776181819809839,-1.1152440359066311,1,,,,,,,,
27,0.3076137713929358,1,Composite,1,0,364,0.7202642220372371,-0.26616158805140344,0,,,,,,,,
27,0.3076137713929358,1,Composite,1,1,364,0.8305947184941425,-0.8547711666389256,0,,,,,,,,
27,0.3076137713929358,1,Composite,1,2,364,0.872079803532495,0.4294186342789721,0,,,,,,,,
27,0.3076137713929358,1,Composite,1,3,103,0.8865885968443167,0.8767137151245774,1,12192.100000000091,,,,,,,
27,0.3076137713929358,1,Composite,1,4,331,0.8854139452999041,1.0783184359388737,1,12718.0,,,,,,,
27,0.3076137713929358,1,Composite,1,5,364,0.7363783658090406,-1.1623128192204925,0,,,,,,,,
27,0.3076137713929358,1,Composite,1,6,364,0.6162360567859693,1.031335398535194,0,,,,,,,,
27,0.3076137713929358,1,Composite,1,7,364,0.7481433301275405,0.988893272552771,0,,,,,,,,
27,0.3076137713929358,1,Composite,1,8,362,0.6899659031320815,-0.3518552401260635,1,27719.0,,,,,,,
27,0.3076137713929358,1,Composite,1,9,364,0.7820625449645084,-0.4695174205674997,0,,,,,,,,
27,0.3076137713929358,1,Composite,1,10,364,0.7029307403973107,-0.7368057815025808,0,,,,,,,,
27,0.3076137713929358,1,Composite,1,11,364,0.6177210419360405,-1.4774738890084757,0,,,,,,,,
27,0.3076137713929358,1,Composite,2,0,262,0.738122960877626,-1.1587057789080592,1,2764.100000000093,,,,,,,
27,0.3076137713929358,1,Composite,2,1,364,0.6424962608388761,-1.3007805363675466,0,,,,,,,,
27,0.3076137713929358,1,Composite,2,2,364,0.6323676722850101,0.2772366454600592,0,,,,,,,,
27,0.3076137713929358,1,Composite,2,3,364,0.7255340999499295,1.0937184295264574,0,,,,,,,,
27,0.3076137713929358,1,Composite,2,4,364,0.8070095367610685,-0.18630944962255236,0,,,,,,,,
27,0.3076137713929358,1,Composite,2,5,218,0.6769239133852828,0.7697572901418406,1,,,,,,,,
27,0.3076137713929358,1,Composite,2,6,364,0.7492283035468812,0.668875349426358,0,,,,,,,,
27,0.3076137713929358,1,Composite,2,7,30,0.6666818940901387,-0.7097331000961451,1,25335.300000000047,,,,,,,
27,0.3076137713929358,1,Composite,2,8,57,0.6060923534605886,-1.0720930459588402,1,27360.5,,,,,,,
27,0.3076137713929358,1,Composite,2,9,364,-0.6531521497147442,-0.6348368373083238,0,,,,,,,,
27,0.3076137713929358,1,Composite,2,10,364,0.6284596722406557,-0.7903295842441295,0,,,,,,,,
27,0.3076137713929358,1,Composite,2,11,364,0.6454348931839783,-0.6870518309074971,0,,,,,,,,
27,0.3076137713929358,1,Composite,3,0,364,0.7768356010811509,1.1675401731813766,0,,,,,,,,
27,0.3076137713929358,1,Composite,3,1,364,0.6994511166829062,-0.5270193073495395,0,,,,,,,,
27,0.3076137713929358,1,Composite,3,2,364,0.7762967512421405,-0.8013660341023073,0,,,,,,,,
27,0.3076137713929358,1,Composite,3,3,364,0.8222530848117844,-1.0668494706317637,0,,,,,,,,
27,0.3076137713929358,1,Composite,3,4,127,0.6825904634715555,0.8225711417432633,1,14928.400000000023,,,,,,,
27,0.3076137713929358,1,Composite,3,5,364,0.7341900860408081,-0.5777980037198699,0,,,,,,,,
27,0.3076137713929358,1,Composite,3,6,364,0.8965191644764318,0.8610679340456491,0,,,,,,,,
27,0.3076137713929358,1,Composite,3,7,343,0.7135387659246271,-0.5561695834571829,1,26390.900000000023,,,,,,,
27,0.3076137713929358,1,Composite,3,8,297,0.6387190201788644,0.1315454862281884,1,28525.600000000093,,,,,,,
27,0.3076137713929358,1,Composite,3,9,364,0.6232074420913715,0.21418529037662615,0,,,,,,,,
27,0.3076137713929358,1,Composite,3,10,364,0.871942261463903,1.073693810335226,0,,,,,,,,
27,0.3076137713929358,1,Composite,3,11,364,-0.8941237479355448,-1.3740769641735222,0,,,,,,,,
27,0.3076137713929358,1,Composite,4,0,364,0.6329525184522652,1.4779259781938374,0,,,,,,,,
27,0.3076137713929358,1,Composite,4,1,364,0.614915050850595,-0.20398309997081188,0,,,,,,,,
27,0.3076137713929358,1,Composite,4,2,364,0.7111426004723865,-1.1547217070357356,0,,,,,,,,
27,0.3076137713929358,1,Composite,4,3,100,0.8524908991707931,0.858521987922801,1,,,,,,,,
27,0.3076137713929358,1,Composite,4,4,364,0.7859840298250055,-0.15584687423298304,0,,,,,,,,
27,0.3076137713929358,1,Composite,4,5,45,0.7031370163013907,-1.0201444734047642,1,18981.0,,,,,,,
27,0.3076137713929358,1,Composite,4,6,364,0.8104177721027361,-1.301226468746748,0,,,,,,,,
27,0.3076137713929358,1,Composite,4,7,364,0.648730083913227,-1.1802651018589407,0,,,,,,,,
27,0.3076137713929358,1,Composite,4,8,76,-0.7022954700402435,-0.9146399884629046,1,29051.70000000007,,,,,,,
27,0.3076137713929358,1,Composite,4,9,364,0.8676827890948624,-1.412093554366236,0,,,,,,,,
27,0.3076137713929358,1,Composite,4,10,364,0.8809806180695358,0.9593969113635188,0,,,,,,,,
27,0.3076137713929358,1,Composite,4,11,364,0.8252284611574394,0.6056421855226075,0,,,,,,,,
27,0.3076137713929358,1,Composite,5,0,20,0.8612190035549689,0.18646145737406683,1,3392.600000000093,,,,,,,
27,0.3076137713929358,1,Composite,5,1,373,-0.8426546645793997,-1.181400229781948,1,,,,,,,,
27,0.3076137713929358,1,Composite,5,2,364,0.6913878217076291,-0.630996676495659,0,,,,,,,,
27,0.3076137713929358,1,Composite,5,3,364,0.7200951799570332,0.16559755476288362,0,,,,,,,,
27,0.3076137713929358,1,Composite,5,4,177,0.7982328270340594,0.7725268212680776,1,14353.20000000007,,,,,,,
27,0.3076137713929358,1,Composite,5,5,133,0.7624896578641296,-0.7368233950237297,1,18533.300000000047,,,,,,,
27,0.3076137713929358,1,Composite,5,6,364,0.6752028757924036,0.1639167932662886,0,,,,,,,,
27,0.3076137713929358,1,Composite,5,7,364,0.7333204300133012,-0.5611826433525469,0,,,,,,,,
27,0.3076137713929358,1,Composite,5,8,364,0.8264913038947942,1.1600463105813037,0,,,,,,,,
27,0.3076137713929358,1,Composite,5,9,229,0.7357357413880935,1.1434793825448426,1,,,,,,,,
27,0.3076137713929358,1,Composite,5,10,364,0.7538934109100209,1.355164205429348,0,,,,,,,,
27,0.3076137713929358,1,Composite,5,11,364,0.8956688732098196,-1.059947357471575,0,,,,,,,,
27,0.3076137713929358,1,Composite,6,0,307,0.8485895158394648,-0.32966781165409187,1,3756.4000000000233,,,,,,,
27,0.3076137713929358,1,Composite,6,1,364,0.6965624639941311,0.7753721767937063,0,7387.5,,,,,,,
27,0.3076137713929358,1,Composite,6,2,364,-0.824962912317275,-0.24464637114319032,0,,,,,,,,
27,0.3076137713929358,1,Composite,6,3,364,0.6903074527401926,-0.7941544327590876,0,,,,,,,,
27,0.3076137713929358,1,Composite,6,4,364,0.6085621319108307,0.7669993415077916,0,,,,,,,,
27,0.3076137713929358,1,Composite,6,5,364,0.6840059660361019,0.9613283025664732,0,,,,,,,,
27,0.3076137713929358,1,Composite,6,6,285,0.6653168197031387,-0.9513402311149074,1,,,,,,,,
27,0.3076137713929358,1,Composite,6,7,364,0.8771675831817093,-1.0357973273450367,0,,,,,,,,
27,0.3076137713929358,1,Composite,6,8,197,0.6341167146522383,-0.11079062115680083,1,,,,,,,,
27,0.3076137713929358,1,Composite,6,9,364,0.7989483178762838,1.0422773948667556,0,,,,,,,,
27,0.3076137713929358,1,Composite,6,10,364,0.8998629752068011,-1.5164361809612807,0,,,,,,,,
27,0.3076137713929358,1,Composite,6,11,364,-0.8700416913400621,1.0232594681640234,0,,,,,,,,
27,0.3076137713929358,1,Composite,7,0,310,0.7191013527312822,-0.041449613133103025,1,4173.400000000023,,,,,,,
27,0.3076137713929358,1,Composite,7,1,162,0.6888312901788982,-1.4045656262469468,1,,,,,,,,
27,0.3076137713929358,1,Composite,7,2,364,0.6853464766891365,1.4582564320000566,0,,,,,,,,
27,0.3076137713929358,1,Composite,7,3,205,0.8164141648620675,-0.8246011420732007,1,,,,,,,,
27,0.3076137713929358,1,Composite,7,4,364,0.8962067016108665,1.4400878192970005,0,,,,,,,,
27,0.3076137713929358,1,Composite,7,5,364,0.8101044632400305,1.2073144947978038,0,,,,,,,,
27,0.3076137713929358,1,Composite,7,6,364,0.6594188747903154,-1.5543901704620022,0,,,,,,,,
27,0.3076137713929358,1,Composite,7,7,316,0.7300266493842741,1.0946946771337211,1,,,,,,,,
27,0.3076137713929358,1,Composite,7,8,364,0.8499023663300262,-1.0556906757474444,0,,,,,,,,
27,0.3076137713929358,1,Composite,7,9,364,0.818407721175018,-0.3727520785549383,0,,,,,,,,
27,0.3076137713929358,1,Composite,7,10,364,0.8049417819463693,1.2267395207759617,0,,,,,,,,
27,0.3076137713929358,1,Composite,7,11,364,0.7261777422737019,0.833882632755631,0,,,,,,,,
27,0.3076137713929358,1,Composite,8,0,364,0.6196076968024974,-1.4928691166383121,0,,,,,,,,
27,0.3076137713929358,1,Composite,8,1,364,0.6364881320808937,1.2615625828954497,0,,,,,,,,
27,0.3076137713929358,1,Composite,8,2,130,0.8795248207215495,1.1986527956089032,1,9772.300000000047,,,,,,,
27,0.3076137713929358,1,Composite,8,3,364,0.7097570326692957,-0.11897314935719705,0,,,,,,,,
27,0.3076137713929358,1,Composite,8,4,364,0.6430969274602226,0.5700920642415506,0,,,,,,,,
27,0.3076137713929358,1,Composite,8,5,338,0.7498511772935088,-0.0844744407617175,1,17678.900000000023,,,,,,,
27,0.3076137713929358,1,Composite,8,6,364,0.8602979684534211,0.9816352143346751,0,,,,,,,,
27,0.3076137713929358,1,Composite,8,7,364,0.8660135559969019,-0.193137550951888,0,,,,,,,,
27,0.3076137713929358,1,Composite,8,8,364,0.6901387048276872,0.497020212179319,0,,,,,,,,
27,0.3076137713929358,1,Composite,8,9,364,0.6801463845011041,-0.4072326955087544,0,,,,,,,,
27,0.3076137713929358,1,Composite,8,10,268,-0.6539182702710136,1.5166506892126072,1,,,,,,,,
27,0.3076137713929358,1,Composite,8,11,364,0.7040585836090885,-0.5104634785699464,0,,,,,,,,
27,0.3076137713929358,1,Composite,9,0,248,0.8363699974391536,-1.2268190945579142,1,5209.300000000047,,,,,,,
27,0.3076137713929358,1,Composite,9,1,124,0.8862873188932587,-0.3247943275810319,1,6202.20000000007,,,,,,,
27,0.3076137713929358,1,Composite,9,2,43,0.7218109305443149,-0.36937376703300906,1,9181.800000000047,,,,,,,
27,0.3076137713929358,1,Composite,9,3,364,0.7031028157226195,-1.5124555712056018,0,,,,,,,,
27,0.3076137713929358,1,Composite,9,4,361,0.7274043579239395,0.46656313978601194,1,16146.800000000047,,,,,,,
27,0.3076137713929358,1,Composite,9,5,215,-0.74330595357937,-0.39706619856837144,1,17213.0,,,,,,,
27,0.3076137713929358,1,Composite,9,6,364,0.7706447704716476,0.7820107642372269,0,,,,,,,,
27,0.3076137713929358,1,Composite,9,7,364,0.7114279318325116,-1.2931208058638938,0,,,,,,,,
27,0.3076137713929358,1,Composite,9,8,105,0.8831745897863346,-0.7610900308035554,1,,,,,,,,
27,0.3076137713929358,1,Composite,9,9,364,0.8489414114535566,-0.5078734529769155,0,,,,,,,,
27,0.3076137713929358,1,Composite,9,10,364,-0.8580420752742579,1.4335141535256403,0,,,,,,,,
27,0.3076137713929358,1,Composite,9,11,364,0.6480925265423542,-0.349994618599498,0,,,,,,,,
27,0.3076137713929358,1,Composite,10,0,364,0.7925097618832139,0.8843660523837116,0,,,,,,,,
27,0.3076137713929358,1,Composite,10,1,364,0.8079630907994408,1.4033550155971013,0,,,,,,,,
27,0.3076137713929358,1,Composite,10,2,364,0.8635228052936148,-0.8285088957020488,0,,,,,,,,
27,0.3076137713929358,1,Composite,10,3,364,-0.6573724229877776,1.3838243650077388,0,,,,,,,,
27,0.3076137713929358,1,Composite,10,4,364,0.8479466164204186,0.0019441664253208035,0,,,,,,,,
27,0.3076137713929358,1,Composite,10,5,364,0.7442281511654839,0.264734806787303,0,,,,,,,,
27,0.3076137713929358,1,Composite,10,6,278,0.8746831765793532,0.726838782382524,1,21992.70000000007,,,,,,,
27,0.3076137713929358,1,Composite,10,7,364,0.8659353470892696,1.0894638264229414,0,,,,,,,,
27,0.3076137713929358,1,Composite,10,8,364,0.7707753447634008,-0.6627986032129145,0,,,,,,,,
27,0.3076137713929358,1,Composite,10,9,304,0.690473398626419,0.5782229070895797,1,,,,,,,,
27,0.3076137713929358,1,Composite,10,10,364,0.8386086344371914,1.1938716329394458,0,,,,,,,,
27,0.3076137713929358,1,Composite,10,11,364,0.8927499883388366,0.4726514587262556,0,,,,,,,,
27,0.3076137713929358,1,Composite,11,0,364,0.6763197277093719,1.107290098995961,0,,,,,,,,
27,0.3076137713929358,1,Composite,11,1,364,0.7058415179041919,0.7895999509265552,0,,,,,,,,
27,0.3076137713929358,1,Composite,11,2,89,0.8285211897619709,-1.1501778835004534,1,10841.300000000047,,,,,,,
27,0.3076137713929358,1,Composite,11,3,11,0.7617294281215352,0.4727273803887848,1,10198.0,,,,,,,
27,0.3076137713929358,1,Composite,11,4,364,0.7294516860420236,0.1545140634311899,0,,,,,,,,
27,0.3076137713929358,1,Composite,11,5,364,0.6711416949343039,0.3000088071283713,0,,,,,,,,
27,0.3076137713929358,1,Composite,11,6,364,0.8756611349196247,0.021874109384910856,0,,,,,,,,
27,0.3076137713929358,1,Composite,11,7,364,-0.6671089590411989,0.5490557307491244,0,,,,,,,,
27,0.3076137713929358,1,Composite,11,8,364,0.7403401530794436,-0.6512579737627097,0,,,,,,,,
27,0.3076137713929358,1,Composite,11,9,5,0.8118446175840999,-0.7260807299765986,1,,,,,,,,
27,0.3076137713929358,1,Composite,11,10,364,0.8164031268846161,-0.13543800775321935,0,,,,,,,,
27,0.3076137713929358,1,Composite,11,11,364,0.641558256134812,0.9740381022046072,0,,,,,,,,
27,0.3076137713929358,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,844892.3,379.0,,,,,,
28,0.333792666740316,1,Rotate,0,0,356,0.8,1.4585977130680327,1,4431.900000000023,,,,,,,
28,0.333792666740316,1,Rotate,0,1,303,0.8,0.03474560545640215,1,8361.0,,,,,,,
28,0.333792666740316,1,Rotate,0,2,366,0.8,1.3594622651211278,1,12527.400000000023,,,,,,,
28,0.333792666740316,1,Rotate,0,3,46,0.8,-1.2902753014724581,1,13248.099999999977,,,,,,,
28,0.333792666740316,1,Rotate,0,4,312,0.8,1.3038844622571153,0,,,,,,,,
28,0.333792666740316,1,Rotate,0,5,31,0.8,0.9554383842422034,1,18512.099999999977,,,,,,,
28,0.333792666740316,1,Rotate,0,6,312,0.8,-0.6879841332744471,0,,,,,,,,
28,0.333792666740316,1,Rotate,0,7,312,0.8,-1.3152903236158981,0,,,,,,,,
28,0.333792666740316,1,Rotate,0,8,188,0.8,-0.3146926681339699,1,,,,,,,,
28,0.333792666740316,1,Rotate,0,9,312,0.8,0.262562946621298,0,,,,,,,,
28,0.333792666740316,1,Rotate,0,10,312,0.8,-1.1373630209230158,0,,,,,,,,
28,0.333792666740316,1,Rotate,0,11,312,0.8,-0.27384677623848685,0,,,,,,,,
28,0.333792666740316,1,Rotate,1,0,194,-0.8,-0.6833884942763401,1,5195.099999999977,,,,,,,
28,0.333792666740316,1,Rotate,1,1,314,0.8,0.6276174005975243,1,8711.79999999993,,,,,,,
28,0.333792666740316,1,Rotate,1,2,312,-0.8,0.03410887399064855,0,,,,,,,,
28,0.333792666740316,1,Rotate,1,3,316,-0.8,-0.34409962393920956,1,12962.199999999952,,,,,,,
28,0.333792666740316,1,Rotate,1,4,312,0.8,-1.1565714256301293,0,,,,,,,,
28,0.333792666740316,1,Rotate,1,5,312,0.8,-0.352566430398936,0,,,,,,,,
28,0.333792666740316,1,Rotate,1,6,312,0.8,-0.3196175572392692,0,,,,,,,,
28,0.333792666740316,1,Rotate,1,7,69,0.8,-1.2178692478983817,1,23932.699999999957,,,,,,,
28,0.333792666740316,1,Rotate,1,8,312,-0.8,-0.86374342053887,0,,,,,,,,
28,0.333792666740316,1,Rotate,1,9,312,0.8,0.4557633863742727,0,,,,,,,,
28,0.333792666740316,1,Rotate,1,10,312,0.8,-0.8686396589263031,0,,,,,,,,
28,0.333792666740316,1,Rotate,1,11,312,0.8,0.8304906201255222,0,,,,,,,,
28,0.333792666740316,1,Rotate,2,0,312,0.8,-1.458210599522996,0,,,,,,,,
28,0.333792666740316,1,Rotate,2,1,312,0.8,0.7705613670571907,0,,,,,,,,
28,0.333792666740316,1,Rotate,2,2,312,0.8,0.26560871434526256,0,,,,,,,,
28,0.333792666740316,1,Rotate,2,3,37,0.8,1.0307875516691322,1,13581.0,,,,,,,
28,0.333792666740316,1,Rotate,2,4,150,-0.8,-0.1447593330284762,1,17916.5,,,,,,,
28,0.333792666740316,1,Rotate,2,5,54,-0.8,1.1186309495570103,1,18894.79999999993,,,,,,,
28,0.333792666740316,1,Rotate,2,6,312,0.8,0.718086475146293,0,,,,,,,,
28,0.333792666740316,1,Rotate,2,7,312,0.8,-1.4747947127403533,0,,,,,,,,
28,0.333792666740316,1,Rotate,2,8,312,0.8,-1.222729200959016,0,,,,,,,,
28,0.333792666740316,1,Rotate,2,9,312,0.8,1.0079901047078472,0,,,,,,,,
28,0.333792666740316,1,Rotate,2,10,312,0.8,0.07433208120990753,0,,,,,,,,
28,0.333792666740316,1,Rotate,2,11,240,0.8,-0.5783049034519888,1,,,,,,,,
28,0.333792666740316,1,Rotate,3,0,231,-0.8,-1.4581842750999554,1,6094.5,,,,,,,
28,0.333792666740316,1,Rotate,3,1,135,0.8,-0.870651343215732,1,,,,,,,,
28,0.333792666740316,1,Rotate,3,2,312,-0.8,-0.6818066009845589,0,,,,,,,,
28,0.333792666740316,1,Rotate,3,3,312,-0.8,-1.4472905959104878,0,,,,,,,,
28,0.333792666740316,1,Rotate,3,4,312,0.8,-0.20577087026701557,0,,,,,,,,
28,0.333792666740316,1,Rotate,3,5,312,-0.8,1.1906887710467426,0,,,,,,,,
28,0.333792666740316,1,Rotate,3,6,312,0.8,0.3101327622725609,0,,,,,,,,
28,0.333792666740316,1,Rotate,3,7,312,0.8,1.4740528604063922,0,,,,,,,,
28,0.333792666740316,1,Rotate,3,8,329,0.8,0.5210645883540819,1,,,,,,,,
28,0.333792666740316,1,Rotate,3,9,312,0.8,1.2806253255020188,0,,,,,,,,
28,0.333792666740316,1,Rotate,3,10,312,0.8,-0.42880556745511944,0,,,,,,,,
28,0.333792666740316,1,Rotate,3,11,61,0.8,0.13278325801238466,1,,,,,,,,
28,0.333792666740316,1,Rotate,4,0,312,0.8,0.007458941889991966,0,,,,,,,,
28,0.333792666740316,1,Rotate,4,1,312,0.8,-0.06178452157481873,0,,,,,,,,
28,0.333792666740316,1,Rotate,4,2,312,0.8,-0.3262932402466987,0,,,,,,,,
28,0.333792666740316,1,Rotate,4,3,48,0.8,-1.1329018347065114,1,14194.699999999952,,,,,,,
28,0.333792666740316,1,Rotate,4,4,312,-0.8,-0.0701542064653009,0,,,,,,,,
28,0.333792666740316,1,Rotate,4,5,138,0.8,-0.6207791104699417,1,19595.099999999977,,,,,,,
28,0.333792666740316,1,Rotate,4,6,312,0.8,0.14681281919826694,0,,,,,,,,
28,0.333792666740316,1,Rotate,4,7,312,-0.8,1.3998375872451132,0,,,,,,,,
28,0.333792666740316,1,Rotate,4,8,312,0.8,0.22310602213368757,0,,,,,,,,
28,0.333792666740316,1,Rotate,4,9,312,0.8,0.8480987770988531,0,,,,,,,,
28,0.333792666740316,1,Rotate,4,10,312,0.8,1.046057677970662,0,,,,,,,,
28,0.333792666740316,1,Rotate,4,11,312,0.8,-0.8821869248390373,0,,,,,,,,
28,0.333792666740316,1,Rotate,5,0,265,0.8,0.4338484075497058,1,7026.900000000023,,,,,,,
28,0.333792666740316,1,Rotate,5,1,312,0.8,0.3887614151275536,0,,,,,,,,
28,0.333792666740316,1,Rotate,5,2,312,0.8,-1.3990851490286007,0,,,,,,,,
28,0.333792666740316,1,Rotate,5,3,133,0.8,0.08548427935784986,1,14548.900000000023,,,,,,,
28,0.333792666740316,1,Rotate,5,4,88,0.8,1.1861885654498785,1,17487.099999999977,,,,,,,
28,0.333792666740316,1,Rotate,5,5,312,0.8,0.8182142588452086,0,,,,,,,,
28,0.333792666740316,1,Rotate,5,6,206,-0.8,-0.16302507555665757,1,23279.199999999957,,,,,,,
28,0.333792666740316,1,Rotate,5,7,312,0.8,0.6403594052499097,0,,,,,,,,
28,0.333792666740316,1,Rotate,5,8,312,0.8,-0.8745354368345907,0,,,,,,,,
28,0.333792666740316,1,Rotate,5,9,312,0.8,0.5402632176357209,0,,,,,,,,
28,0.333792666740316,1,Rotate,5,10,312,0.8,-0.7073069846717072,0,,,,,,,,
28,0.333792666740316,1,Rotate,5,11,23,0.8,1.4393869217673787,1,,,,,,,,
28,0.333792666740316,1,Rotate,6,0,381,0.8,1.118339391473782,1,1979.4000000000233,,,,,,,
28,0.333792666740316,1,Rotate,6,1,312,0.8,0.8214625688973358,0,,,,,,,,
28,0.333792666740316,1,Rotate,6,2,312,0.8,0.9140665171609186,0,,,,,,,,
28,0.333792666740316,1,Rotate,6,3,215,0.8,0.612185101138996,1,14978.199999999952,,,,,,,
28,0.333792666740316,1,Rotate,6,4,312,0.8,-1.2217444143821152,0,,,,,,,,
28,0.333792666740316,1,Rotate,6,5,312,0.8,0.10024227516241768,0,,,,,,,,
28,0.333792666740316,1,Rotate,6,6,312,0.8,0.985232960600019,0,,,,,,,,
28,0.333792666740316,1,Rotate,6,7,309,0.8,-0.8868752676990488,1,24961.699999999957,,,,,,,
28,0.333792666740316,1,Rotate,6,8,312,0.8,0.6947795245548365,0,,,,,,,,
28,0.333792666740316,1,Rotate,6,9,312,0.8,-0.4439552939779954,0,,,,,,,,
28,0.333792666740316,1,Rotate,6,10,312,0.8,-1.284321912488951,0,,,,,,,,
28,0.333792666740316,1,Rotate,6,11,219,0.8,0.19343899900167094,1,29739.099999999977,,,,,,,
28,0.333792666740316,1,Rotate,7,0,263,-0.8,1.3218502386211685,1,2443.199999999953,,,,,,,
28,0.333792666740316,1,Rotate,7,1,312,0.8,-0.8079485318263095,0,,,,,,,,
28,0.333792666740316,1,Rotate,7,2,312,0.8,1.2272544635316453,0,,,,,,,,
28,0.333792666740316,1,Rotate,7,3,239,0.8,-0.8102410750063832,1,15379.199999999952,,,,,,,
28,0.333792666740316,1,Rotate,7,4,312,0.8,-1.4378087606536762,0,,,,,,,,
28,0.333792666740316,1,Rotate,7,5,127,0.8,0.2950667345071596,1,20238.900000000023,,,,,,,
28,0.333792666740316,1,Rotate,7,6,312,0.8,0.4496885685489871,0,,,,,,,,
28,0.333792666740316,1,Rotate,7,7,312,0.8,0.7060613214893308,0,,,,,,,,
28,0.333792666740316,1,Rotate,7,8,319,0.8,-0.9816357274124783,1,,,,,,,,
28,0.333792666740316,1,Rotate,7,9,109,0.8,0.6744887156382497,1,,,,,,,,
28,0.333792666740316,1,Rotate,7,10,312,0.8,-1.149450859289145,0,,,,,,,,
28,0.333792666740316,1,Rotate,7,11,312,0.8,1.2475560560415055,0,,,,,,,,
28,0.333792666740316,1,Rotate,8,0,312,0.8,-1.0163322034625026,0,,,,,,,,
28,0.333792666740316,1,Rotate,8,1,312,0.8,-0.7872487770958646,0,,,,,,,,
28,0.333792666740316,1,Rotate,8,2,312,0.8,0.27797698879402843,0,,,,,,,,
28,0.333792666740316,1,Rotate,8,3,312,0.8,0.8722797307497232,0,,,,,,,,
28,0.333792666740316,1,Rotate,8,4,312,0.8,-0.5436146553097598,0,,,,,,,,
28,0.333792666740316,1,Rotate,8,5,312,0.8,-0.256774428762105,0,,,,,,,,
28,0.333792666740316,1,Rotate,8,6,312,0.8,-1.305817201665363,0,,,,,,,,
28,0.333792666740316,1,Rotate,8,7,312,0.8,-1.2134246385174962,0,,,,,,,,
28,0.333792666740316,1,Rotate,8,8,312,0.8,0.575240713329126,0,,,,,,,,
28,0.333792666740316,1,Rotate,8,9,312,0.8,-0.3518453734125746,0,,,,,,,,
28,0.333792666740316,1,Rotate,8,10,312,0.8,-1.474282373157396,0,,,,,,,,
28,0.333792666740316,1,Rotate,8,11,312,0.8,-0.28554684597438284,0,,,,,,,,
28,0.333792666740316,1,Rotate,9,0,89,0.8,-1.2581484787071894,1,3043.5,,,,,,,
28,0.333792666740316,1,Rotate,9,1,204,0.8,0.39626653721416316,1,9993.900000000023,,,,,,,
28,0.333792666740316,1,Rotate,9,2,312,0.8,1.4607809855986984,0,,,,,,,,
28,0.333792666740316,1,Rotate,9,3,312,0.8,-0.6996269851368447,0,,,,,,,,
28,0.333792666740316,1,Rotate,9,4,312,0.8,-1.2842632052615388,0,,,,,,,,
28,0.333792666740316,1,Rotate,9,5,312,0.8,0.16331562212690875,0,,,,,,,,
28,0.333792666740316,1,Rotate,9,6,312,0.8,0.5188354439791629,0,,,,,,,,
28,0.333792666740316,1,Rotate,9,7,312,0.8,1.0788260866388017,0,,,,,,,,
28,0.333792666740316,1,Rotate,9,8,92,0.8,0.2629235336918929,1,,,,,,,,
28,0.333792666740316,1,Rotate,9,9,312,0.8,-0.8409190072643595,0,,,,,,,,
28,0.333792666740316,1,Rotate,9,10,312,0.8,0.09472518239313898,0,,,,,,,,
28,0.333792666740316,1,Rotate,9,11,53,0.8,-0.9129720954066721,1,29163.099999999977,,,,,,,
28,0.333792666740316,1,Rotate,10,0,373,0.8,0.43959524212684586,1,3526.5999999999767,,,,,,,
28,0.333792666740316,1,Rotate,10,1,312,0.8,-0.7140627981829548,0,,,,,,,,
28,0.333792666740316,1,Rotate,10,2,116,0.8,-0.44661121443086005,1,11253.099999999977,,,,,,,
28,0.333792666740316,1,Rotate,10,3,312,0.8,0.8231907912110898,0,,,,,,,,
28,0.333792666740316,1,Rotate,10,4,312,0.8,1.262161251949684,0,,,,,,,,
28,0.333792666740316,1,Rotate,10,5,312,0.8,-0.22743786443775482,0,,,,,,,,
28,0.333792666740316,1,Rotate,10,6,275,0.8,-1.4256984942877024,1,22022.0,,,,,,,
28,0.333792666740316,1,Rotate,10,7,129,0.8,-0.5244605766502726,1,25737.099999999977,,,,,,,
28,0.333792666740316,1,Rotate,10,8,312,0.8,1.1421919672700076,0,,,,,,,,
28,0.333792666740316,1,Rotate,10,9,312,0.8,0.9218430409372318,0,,,,,,,,
28,0.333792666740316,1,Rotate,10,10,312,0.8,-0.44847207162163815,0,,,,,,,,
28,0.333792666740316,1,Rotate,10,11,312,0.8,1.3257059593922484,0,,,,,,,,
28,0.333792666740316,1,Rotate,11,0,312,0.8,-0.9599891984657887,0,,,,,,,,
28,0.333792666740316,1,Rotate,11,1,312,0.8,0.8102516171162684,0,,,,,,,,
28,0.333792666740316,1,Rotate,11,2,312,0.8,0.68020187736539,0,,,,,,,,
28,0.333792666740316,1,Rotate,11,3,113,0.8,1.1325986992685166,1,16244.699999999952,,,,,,,
28,0.333792666740316,1,Rotate,11,4,312,0.8,-1.1236781022553725,0,,,,,,,,
28,0.333792666740316,1,Rotate,11,5,179,0.8,-1.0753379960724964,1,21099.699999999957,,,,,,,
